Observation id,CAF69,,,,,,,
,,,,,,,,
Media file(s),,,,,,,,
,,,,,,,,
Player #1,/Users/graciezhang/Documents/Hengen-Lab/videos/e3v81a6-20201230T155846-165847.mp4,,,,,,,
,,,,,,,,
Observation date,6/17/22 10:17,,,,,,,
,,,,,,,,
Description,,,,,,,,
,,,,,,,,
Time offset (s),0,,,,,,,
,,,,,,,,
independent variables,,,,,,,,
variable,value,,,,,,,
,,,,,,,,
Time,Media file path,Total length,FPS,Subject,Behavior,Behavioral category,Comment,Status
851.667,/Users/graciezhang/Documents/Hengen-Lab/videos/e3v81a6-20201230T155846-165847.mp4,3600.96,30,,Locomotion,,,STOP
853.967,/Users/graciezhang/Documents/Hengen-Lab/videos/e3v81a6-20201230T155846-165847.mp4,3600.96,30,,Locomotion,,,START
856.633,/Users/graciezhang/Documents/Hengen-Lab/videos/e3v81a6-20201230T155846-165847.mp4,3600.96,30,,Locomotion,,,STOP
859.133,/Users/graciezhang/Documents/Hengen-Lab/videos/e3v81a6-20201230T155846-165847.mp4,3600.96,30,,Locomotion,,,START
860.633,/Users/graciezhang/Documents/Hengen-Lab/videos/e3v81a6-20201230T155846-165847.mp4,3600.96,30,,Locomotion,,,STOP
895.2,/Users/graciezhang/Documents/Hengen-Lab/videos/e3v81a6-20201230T155846-165847.mp4,3600.96,30,,Grooming,,,START
897.633,/Users/graciezhang/Documents/Hengen-Lab/videos/e3v81a6-20201230T155846-165847.mp4,3600.96,30,,Grooming,,,STOP
907.633,/Users/graciezhang/Documents/Hengen-Lab/videos/e3v81a6-20201230T155846-165847.mp4,3600.96,30,,Grooming,,,START
954.033,/Users/graciezhang/Documents/Hengen-Lab/videos/e3v81a6-20201230T155846-165847.mp4,3600.96,30,,Grooming,,,STOP
956.333,/Users/graciezhang/Documents/Hengen-Lab/videos/e3v81a6-20201230T155846-165847.mp4,3600.96,30,,Grooming,,,START
961.867,/Users/graciezhang/Documents/Hengen-Lab/videos/e3v81a6-20201230T155846-165847.mp4,3600.96,30,,Grooming,,,STOP
963.833,/Users/graciezhang/Documents/Hengen-Lab/videos/e3v81a6-20201230T155846-165847.mp4,3600.96,30,,Grooming,,,START
964.633,/Users/graciezhang/Documents/Hengen-Lab/videos/e3v81a6-20201230T155846-165847.mp4,3600.96,30,,Grooming,,,STOP
967.8,/Users/graciezhang/Documents/Hengen-Lab/videos/e3v81a6-20201230T155846-165847.mp4,3600.96,30,,Grooming,,,START
968.5,/Users/graciezhang/Documents/Hengen-Lab/videos/e3v81a6-20201230T155846-165847.mp4,3600.96,30,,Grooming,,,STOP
968.633,/Users/graciezhang/Documents/Hengen-Lab/videos/e3v81a6-20201230T155846-165847.mp4,3600.96,30,,Grooming,,,START
972.133,/Users/graciezhang/Documents/Hengen-Lab/videos/e3v81a6-20201230T155846-165847.mp4,3600.96,30,,Grooming,,,STOP
973.033,/Users/graciezhang/Documents/Hengen-Lab/videos/e3v81a6-20201230T155846-165847.mp4,3600.96,30,,Grooming,,,START
974.667,/Users/graciezhang/Documents/Hengen-Lab/videos/e3v81a6-20201230T155846-165847.mp4,3600.96,30,,Grooming,,,STOP
974.933,/Users/graciezhang/Documents/Hengen-Lab/videos/e3v81a6-20201230T155846-165847.mp4,3600.96,30,,Grooming,,,START
977.633,/Users/graciezhang/Documents/Hengen-Lab/videos/e3v81a6-20201230T155846-165847.mp4,3600.96,30,,Grooming,,,STOP
978.833,/Users/graciezhang/Documents/Hengen-Lab/videos/e3v81a6-20201230T155846-165847.mp4,3600.96,30,,Grooming,,,START
979.633,/Users/graciezhang/Documents/Hengen-Lab/videos/e3v81a6-20201230T155846-165847.mp4,3600.96,30,,Grooming,,,STOP
980.1,/Users/graciezhang/Documents/Hengen-Lab/videos/e3v81a6-20201230T155846-165847.mp4,3600.96,30,,Grooming,,,START
981.633,/Users/graciezhang/Documents/Hengen-Lab/videos/e3v81a6-20201230T155846-165847.mp4,3600.96,30,,Grooming,,,STOP
981.9,/Users/graciezhang/Documents/Hengen-Lab/videos/e3v81a6-20201230T155846-165847.mp4,3600.96,30,,Grooming,,,START
983,/Users/graciezhang/Documents/Hengen-Lab/videos/e3v81a6-20201230T155846-165847.mp4,3600.96,30,,Grooming,,,STOP
983.333,/Users/graciezhang/Documents/Hengen-Lab/videos/e3v81a6-20201230T155846-165847.mp4,3600.96,30,,Grooming,,,START
985.633,/Users/graciezhang/Documents/Hengen-Lab/videos/e3v81a6-20201230T155846-165847.mp4,3600.96,30,,Grooming,,,STOP
987.333,/Users/graciezhang/Documents/Hengen-Lab/videos/e3v81a6-20201230T155846-165847.mp4,3600.96,30,,Grooming,,,START
990.6,/Users/graciezhang/Documents/Hengen-Lab/videos/e3v81a6-20201230T155846-165847.mp4,3600.96,30,,Grooming,,,STOP
993.733,/Users/graciezhang/Documents/Hengen-Lab/videos/e3v81a6-20201230T155846-165847.mp4,3600.96,30,,Grooming,,,START
996.067,/Users/graciezhang/Documents/Hengen-Lab/videos/e3v81a6-20201230T155846-165847.mp4,3600.96,30,,Grooming,,,STOP
996.5,/Users/graciezhang/Documents/Hengen-Lab/videos/e3v81a6-20201230T155846-165847.mp4,3600.96,30,,Grooming,,,START
999.1,/Users/graciezhang/Documents/Hengen-Lab/videos/e3v81a6-20201230T155846-165847.mp4,3600.96,30,,Grooming,,,STOP
999.8,/Users/graciezhang/Documents/Hengen-Lab/videos/e3v81a6-20201230T155846-165847.mp4,3600.96,30,,Grooming,,,START
1002.633,/Users/graciezhang/Documents/Hengen-Lab/videos/e3v81a6-20201230T155846-165847.mp4,3600.96,30,,Grooming,,,STOP
1002.9,/Users/graciezhang/Documents/Hengen-Lab/videos/e3v81a6-20201230T155846-165847.mp4,3600.96,30,,Grooming,,,START
1005.367,/Users/graciezhang/Documents/Hengen-Lab/videos/e3v81a6-20201230T155846-165847.mp4,3600.96,30,,Grooming,,,STOP
1007.033,/Users/graciezhang/Documents/Hengen-Lab/videos/e3v81a6-20201230T155846-165847.mp4,3600.96,30,,Grooming,,,START
1008.533,/Users/graciezhang/Documents/Hengen-Lab/videos/e3v81a6-20201230T155846-165847.mp4,3600.96,30,,Grooming,,,STOP
1009.8,/Users/graciezhang/Documents/Hengen-Lab/videos/e3v81a6-20201230T155846-165847.mp4,3600.96,30,,Grooming,,,START
1012.067,/Users/graciezhang/Documents/Hengen-Lab/videos/e3v81a6-20201230T155846-165847.mp4,3600.96,30,,Grooming,,,STOP
1013.367,/Users/graciezhang/Documents/Hengen-Lab/videos/e3v81a6-20201230T155846-165847.mp4,3600.96,30,,Grooming,,,START
1014.167,/Users/graciezhang/Documents/Hengen-Lab/videos/e3v81a6-20201230T155846-165847.mp4,3600.96,30,,Grooming,,,STOP
1014.333,/Users/graciezhang/Documents/Hengen-Lab/videos/e3v81a6-20201230T155846-165847.mp4,3600.96,30,,Grooming,,,START
1015.167,/Users/graciezhang/Documents/Hengen-Lab/videos/e3v81a6-20201230T155846-165847.mp4,3600.96,30,,Grooming,,,STOP
1015.833,/Users/graciezhang/Documents/Hengen-Lab/videos/e3v81a6-20201230T155846-165847.mp4,3600.96,30,,Grooming,,,START
1017.033,/Users/graciezhang/Documents/Hengen-Lab/videos/e3v81a6-20201230T155846-165847.mp4,3600.96,30,,Grooming,,,STOP
1017.567,/Users/graciezhang/Documents/Hengen-Lab/videos/e3v81a6-20201230T155846-165847.mp4,3600.96,30,,Grooming,,,START
1018.433,/Users/graciezhang/Documents/Hengen-Lab/videos/e3v81a6-20201230T155846-165847.mp4,3600.96,30,,Grooming,,,STOP
1020.333,/Users/graciezhang/Documents/Hengen-Lab/videos/e3v81a6-20201230T155846-165847.mp4,3600.96,30,,Grooming,,,START
1021.033,/Users/graciezhang/Documents/Hengen-Lab/videos/e3v81a6-20201230T155846-165847.mp4,3600.96,30,,Grooming,,,STOP
1021.967,/Users/graciezhang/Documents/Hengen-Lab/videos/e3v81a6-20201230T155846-165847.mp4,3600.96,30,,Grooming,,,START
1024.633,/Users/graciezhang/Documents/Hengen-Lab/videos/e3v81a6-20201230T155846-165847.mp4,3600.96,30,,Grooming,,,STOP
1025.067,/Users/graciezhang/Documents/Hengen-Lab/videos/e3v81a6-20201230T155846-165847.mp4,3600.96,30,,Grooming,,,START
1026,/Users/graciezhang/Documents/Hengen-Lab/videos/e3v81a6-20201230T155846-165847.mp4,3600.96,30,,Grooming,,,STOP
1026.3,/Users/graciezhang/Documents/Hengen-Lab/videos/e3v81a6-20201230T155846-165847.mp4,3600.96,30,,Grooming,,,START
1026.967,/Users/graciezhang/Documents/Hengen-Lab/videos/e3v81a6-20201230T155846-165847.mp4,3600.96,30,,Grooming,,,STOP
